phase,policyLabel,trialId,controllerFamily,sensorTier,cellId,axis,severity,seed,configHash,terminalOutcome,steps,regimeRetention,terminalAlignment,terminalDistance,pathEfficiency,timeToSuccess,saturationCount,failurePattern
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10022,json_policy,local-probe-field,nominal,nominal,nominal,10022,ecd17345,success,102,0.24509804,0.99381551,0.16708261,0.88651547,102,56,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10023,json_policy,local-probe-field,nominal,nominal,nominal,10023,c4529adb,success,160,0.175,0.99303929,0.17729278,0.83151981,160,61,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10024,json_policy,local-probe-field,nominal,nominal,nominal,10024,7e952365,success,81,0.20987654,0.99780214,0.09950505,0.99970356,81,67,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10025,json_policy,local-probe-field,nominal,nominal,nominal,10025,98845897,timeout,200,0,0.90663487,0.66413076,0.94979936,200,39,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10026,json_policy,local-probe-field,nominal,nominal,nominal,10026,6b368b95,timeout,200,0.08,0.91417571,0.63544957,0.94433656,200,26,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10027,json_policy,local-probe-field,nominal,nominal,nominal,10027,cde74063,timeout,200,0,0.94451583,0.50682617,0.80083712,200,65,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10028,json_policy,local-probe-field,nominal,nominal,nominal,10028,ef05c6f5,timeout,200,0.865,0.98563797,0.25514257,0.99153211,200,24,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10029,json_policy,local-probe-field,nominal,nominal,nominal,10029,29e1f9c7,timeout,200,0,0.85042507,0.85386495,0.97475106,200,36,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10030,json_policy,local-probe-field,nominal,nominal,nominal,10030,9f91f0e7,timeout,200,0.565,0.96683963,0.38955342,0.99626737,200,81,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10031,json_policy,local-probe-field,nominal,nominal,nominal,10031,eb452261,timeout,200,0.55,0.96118379,0.42208221,0.97169298,200,56,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10032,json_policy,local-probe-field,nominal,nominal,nominal,10032,3a297a9f,timeout,200,0,0.91825532,0.61948294,0.94870439,200,64,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10033,json_policy,local-probe-field,nominal,nominal,nominal,10033,25482cc5,success,65,0.29230769,0.99941143,0.05147196,0.94402513,65,42,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10034,json_policy,local-probe-field,nominal,nominal,nominal,10034,d165dfff,success,68,0.26470588,0.99929249,0.05643491,0.92312674,68,36,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10035,json_policy,local-probe-field,nominal,nominal,nominal,10035,20416bd1,success,120,0.15,0.99963535,0.04051175,0.98450696,120,101,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10036,json_policy,local-probe-field,nominal,nominal,nominal,10036,65271ad7,timeout,200,0.71,0.94863919,0.48710406,0.99444924,200,58,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10037,json_policy,local-probe-field,nominal,nominal,nominal,10037,ff36c86d,success,136,0.26470588,0.99189584,0.19135643,0.86181923,136,75,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10038,json_policy,local-probe-field,nominal,nominal,nominal,10038,94531737,success,30,0.56666667,0.99886132,0.07160304,0.99237625,30,18,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10039,json_policy,local-probe-field,nominal,nominal,nominal,10039,a543b941,success,119,0.15966387,0.9973701,0.10885825,0.99567004,119,98,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10040,json_policy,local-probe-field,nominal,nominal,nominal,10040,c49541fd,timeout,200,0,0.82877957,0.9192958,0.96812562,200,30,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10041,json_policy,local-probe-field,nominal,nominal,nominal,10041,e697bdff,timeout,200,0.69,0.96904921,0.37613758,0.91948422,200,43,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10042,json_policy,local-probe-field,nominal,nominal,nominal,10042,a3f7cc3d,timeout,200,0,0.85467376,0.84063042,0.82936663,200,61,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10043,json_policy,local-probe-field,nominal,nominal,nominal,10043,fed1f1f3,timeout,200,0.43,0.97853166,0.31250539,0.95328976,200,29,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10044,json_policy,local-probe-field,nominal,nominal,nominal,10044,84511a15,success,48,0.33333333,0.99705886,0.11512877,0.99449847,48,36,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10045,json_policy,local-probe-field,nominal,nominal,nominal,10045,652a7dd7,success,50,0.38,0.99931983,0.05533344,0.96273632,50,28,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10046,json_policy,local-probe-field,nominal,nominal,nominal,10046,850558c5,timeout,200,0.725,0.98050595,0.29763994,0.92309728,200,39,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10047,json_policy,local-probe-field,nominal,nominal,nominal,10047,e3b3a243,timeout,200,0.565,0.98447071,0.26538671,0.96607783,200,79,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10048,json_policy,local-probe-field,nominal,nominal,nominal,10048,dc07f66d,timeout,200,0,0.92709659,0.58364275,0.83196441,200,65,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10049,json_policy,local-probe-field,nominal,nominal,nominal,10049,5d824cff,timeout,200,0.605,0.98666813,0.24575788,0.9696323,200,71,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10050,json_policy,local-probe-field,nominal,nominal,nominal,10050,21814e33,timeout,200,0,0.93221606,0.56201245,0.9839129,200,104,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10051,json_policy,local-probe-field,nominal,nominal,nominal,10051,8e4f0fdd,timeout,200,0,0.90853771,0.65698935,0.95246749,200,70,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10052,json_policy,local-probe-field,nominal,nominal,nominal,10052,60d33ddb,success,84,0.20238095,0.99866365,0.0775733,0.8529187,84,68,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10053,json_policy,local-probe-field,nominal,nominal,nominal,10053,c2a31741,timeout,200,0,0.78260503,1.05027241,0.9469259,200,43,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10054,json_policy,local-probe-field,nominal,nominal,nominal,10054,85802ec3,success,110,0.17272727,0.99925024,0.05809641,0.88829135,110,64,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10055,json_policy,local-probe-field,nominal,nominal,nominal,10055,7c63e2a5,timeout,200,0.65,0.98729468,0.23987554,0.92849204,200,62,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10056,json_policy,local-probe-field,nominal,nominal,nominal,10056,0b0cc6fb,timeout,200,0.565,0.9544811,0.45786837,0.985015,200,53,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10057,json_policy,local-probe-field,nominal,nominal,nominal,10057,4f9ed261,timeout,200,0,0.86742227,0.80002012,0.98620385,200,62,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10058,json_policy,local-probe-field,nominal,nominal,nominal,10058,8d05e163,success,93,0.20430108,0.99806515,0.09335566,0.90238587,93,61,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10059,json_policy,local-probe-field,nominal,nominal,nominal,10059,31e8516d,success,40,0.475,0.99868814,0.07685874,0.98852517,40,18,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10060,json_policy,local-probe-field,nominal,nominal,nominal,10060,09d2d785,success,94,0.21276596,0.99618203,0.13120122,0.92772945,94,68,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10061,json_policy,local-probe-field,nominal,nominal,nominal,10061,ce40bb1f,success,90,0.21111111,0.99786926,0.09797216,0.92730706,90,49,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10062,json_policy,local-probe-field,nominal,nominal,nominal,10062,8221cadd,success,46,0.5,0.99300143,0.17777597,0.96857079,46,11,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_nominal_seed_10063,json_policy,local-probe-field,nominal,nominal,nominal,10063,311fef3b,timeout,200,0,0.86586255,0.80506582,0.97890462,200,15,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10000,json_policy,local-probe-field,geometric-light,geometric,light,10000,f2bb08bc,timeout,200,0.5,0.97763049,0.31907014,0.99333718,200,91,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10001,json_policy,local-probe-field,geometric-light,geometric,light,10001,23fdcaef,success,71,0.29577465,0.9953247,0.14521765,0.99420627,71,50,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10002,json_policy,local-probe-field,geometric-light,geometric,light,10002,dcf9e13c,success,107,0.18691589,0.99430423,0.16032543,0.99945513,107,90,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10003,json_policy,local-probe-field,geometric-light,geometric,light,10003,e05d4311,timeout,200,0.55,0.97742873,0.32052231,0.99949779,200,87,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10004,json_policy,local-probe-field,geometric-light,geometric,light,10004,54d8de37,timeout,200,0.445,0.9828167,0.27927928,0.96481274,200,98,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10005,json_policy,local-probe-field,geometric-light,geometric,light,10005,c04793f8,timeout,200,0.865,0.98387695,0.27045331,0.99161744,200,32,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10006,json_policy,local-probe-field,geometric-light,geometric,light,10006,c337bb10,success,88,0.18181818,0.99964224,0.04012723,0.95474323,88,68,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10007,json_policy,local-probe-field,geometric-light,geometric,light,10007,15bf0e82,timeout,200,0.855,0.96573804,0.39608329,0.99843939,200,34,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10008,json_policy,local-probe-field,geometric-light,geometric,light,10008,9bf2be9d,success,113,0.17699115,0.99585436,0.13672664,0.88203461,113,69,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10009,json_policy,local-probe-field,geometric-light,geometric,light,10009,cb65e0ef,success,101,0.1980198,0.99787016,0.09795152,0.90599605,101,73,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10010,json_policy,local-probe-field,geometric-light,geometric,light,10010,ddd45a1f,timeout,200,0.84,0.97462094,0.34011762,0.94835014,200,35,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10011,json_policy,local-probe-field,geometric-light,geometric,light,10011,6a61fe5e,timeout,200,0.355,0.95265549,0.4671817,0.99293171,200,115,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10012,json_policy,local-probe-field,geometric-light,geometric,light,10012,c5434abf,success,98,0.18367347,0.99767319,0.10238583,0.81207851,98,78,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10013,json_policy,local-probe-field,geometric-light,geometric,light,10013,da1a53f6,success,92,0.19565217,0.99923138,0.05882275,0.94274105,92,63,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10014,json_policy,local-probe-field,geometric-light,geometric,light,10014,0ea9a1bf,timeout,200,0,0.68534849,1.30392684,0.99945216,200,24,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10015,json_policy,local-probe-field,geometric-light,geometric,light,10015,c30edf59,success,112,0.26785714,0.99195999,0.19059458,0.9751978,112,70,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10016,json_policy,local-probe-field,geometric-light,geometric,light,10016,6aec90ca,timeout,200,0,0.88448837,0.74320699,0.9837795,200,49,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10017,json_policy,local-probe-field,geometric-light,geometric,light,10017,c9e83618,success,76,0.25,0.99829598,0.08760484,0.99694703,76,57,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10018,json_policy,local-probe-field,geometric-light,geometric,light,10018,f1e2810a,timeout,200,0,0.72933825,1.1917548,0.86560097,200,57,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10019,json_policy,local-probe-field,geometric-light,geometric,light,10019,63538fa4,timeout,200,0.755,0.96915308,0.3754959,0.99620755,200,43,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10020,json_policy,local-probe-field,geometric-light,geometric,light,10020,fe8b187d,success,101,0.18811881,0.99826541,0.08838804,0.99763132,101,82,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10021,json_policy,local-probe-field,geometric-light,geometric,light,10021,a50e1b7b,success,53,0.32075472,0.99978899,0.03081648,0.96175282,53,34,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10022,json_policy,local-probe-field,geometric-light,geometric,light,10022,d66c14f4,success,102,0.24509804,0.99384787,0.16664366,0.88768307,102,56,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10023,json_policy,local-probe-field,geometric-light,geometric,light,10023,ab974431,success,149,0.16107383,0.99530082,0.14558892,0.86111246,149,39,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10024,json_policy,local-probe-field,geometric-light,geometric,light,10024,76d8ba21,success,84,0.22619048,0.99481542,0.15294215,0.99816244,84,67,success
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10025,json_policy,local-probe-field,geometric-light,geometric,light,10025,2ced325e,timeout,200,0,0.84867824,0.85926609,0.96261113,200,30,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10026,json_policy,local-probe-field,geometric-light,geometric,light,10026,e4e9dd37,timeout,200,0.07,0.89455229,0.70812685,0.94796462,200,27,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10027,json_policy,local-probe-field,geometric-light,geometric,light,10027,37bbb424,timeout,200,0,0.93611573,0.5450438,0.81877661,200,64,oscillation
phase3-probe-slate,Phase6-noop_delta-lambda-0.95-scale-1.0,Phase6-noop_delta-lambda-0.95-scale-1.0_local-probe-field_geometric-light_seed_10028,json_policy,local-probe-field,geometric-light,geometric,light,10028,e998903d,timeout,200,0.865,0.98505541,0.26030411,0.98914131,200,24,oscillation
