trial_id,case_id,seed,regime,step,time,action_index,action_family,action_key,thrust_x,thrust_y,expected_safe_time,expected_terminal_margin,expected_score,expected_delta_v,signature_baseline_action_key,signature_baseline_score,best_pre_guard_action_key,best_pre_guard_score,signature_advantage_threshold,fallback_guard_applied,candidate_scores
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,105,1.05,0,signature_policy,0:0,0,0,8,0.502704,8.002514,1.847878,0:0,8.002514,0:0,8.002514,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502704,""expected_score"":8.002514,""expected_delta_v"":1.847878},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.840099,""expected_terminal_margin"":0,""expected_score"":1.840099,""expected_delta_v"":0.73604},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.080135,""expected_terminal_margin"":0,""expected_score"":2.080135,""expected_delta_v"":0.832054},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.500056,""expected_terminal_margin"":0,""expected_score"":1.500056,""expected_delta_v"":0.600023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.239263,""expected_terminal_margin"":0,""expected_score"":7.239263,""expected_delta_v"":2.895705},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.540059,""expected_terminal_margin"":0,""expected_score"":1.540059,""expected_delta_v"":0.616023},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419975,""expected_terminal_margin"":0,""expected_score"":7.419975,""expected_delta_v"":2.96799},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.640074,""expected_terminal_margin"":0,""expected_score"":1.640074,""expected_delta_v"":0.65603},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.960219,""expected_terminal_margin"":0,""expected_score"":3.960219,""expected_delta_v"":1.584087}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,106,1.06,0,signature_policy,0:0,0,0,8,0.50267,8.002513,1.847879,0:0,8.002513,0:0,8.002513,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.50267,""expected_score"":8.002513,""expected_delta_v"":1.847879},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.830101,""expected_terminal_margin"":0,""expected_score"":1.830101,""expected_delta_v"":0.732041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.070135,""expected_terminal_margin"":0,""expected_score"":2.070135,""expected_delta_v"":0.828054},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.490059,""expected_terminal_margin"":0,""expected_score"":1.490059,""expected_delta_v"":0.596023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.219268,""expected_terminal_margin"":0,""expected_score"":7.219268,""expected_delta_v"":2.887707},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.530061,""expected_terminal_margin"":0,""expected_score"":1.530061,""expected_delta_v"":0.612024},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419975,""expected_terminal_margin"":0,""expected_score"":7.419975,""expected_delta_v"":2.96799},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.640072,""expected_terminal_margin"":0,""expected_score"":1.640072,""expected_delta_v"":0.656029},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.940221,""expected_terminal_margin"":0,""expected_score"":3.940221,""expected_delta_v"":1.576088}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,107,1.07,0,signature_policy,0:0,0,0,8,0.502606,8.002513,1.851878,0:0,8.002513,0:0,8.002513,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502606,""expected_score"":8.002513,""expected_delta_v"":1.851878},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.830099,""expected_terminal_margin"":0,""expected_score"":1.830099,""expected_delta_v"":0.73204},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.060135,""expected_terminal_margin"":0,""expected_score"":2.060135,""expected_delta_v"":0.824054},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.490056,""expected_terminal_margin"":0,""expected_score"":1.490056,""expected_delta_v"":0.596023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.199272,""expected_terminal_margin"":0,""expected_score"":7.199272,""expected_delta_v"":2.879709},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.530059,""expected_terminal_margin"":0,""expected_score"":1.530059,""expected_delta_v"":0.612023},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419975,""expected_terminal_margin"":0,""expected_score"":7.419975,""expected_delta_v"":2.96799},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.630074,""expected_terminal_margin"":0,""expected_score"":1.630074,""expected_delta_v"":0.65203},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.920223,""expected_terminal_margin"":0,""expected_score"":3.920223,""expected_delta_v"":1.568089}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,108,1.08,0,signature_policy,0:0,0,0,8,0.502572,8.002513,1.851878,0:0,8.002513,0:0,8.002513,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502572,""expected_score"":8.002513,""expected_delta_v"":1.851878},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.820101,""expected_terminal_margin"":0,""expected_score"":1.820101,""expected_delta_v"":0.728041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.050135,""expected_terminal_margin"":0,""expected_score"":2.050135,""expected_delta_v"":0.820054},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.480059,""expected_terminal_margin"":0,""expected_score"":1.480059,""expected_delta_v"":0.592023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.179277,""expected_terminal_margin"":0,""expected_score"":7.179277,""expected_delta_v"":2.871711},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.520061,""expected_terminal_margin"":0,""expected_score"":1.520061,""expected_delta_v"":0.608024},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419977,""expected_terminal_margin"":0,""expected_score"":7.419977,""expected_delta_v"":2.967991},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.620074,""expected_terminal_margin"":0,""expected_score"":1.620074,""expected_delta_v"":0.64803},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.900228,""expected_terminal_margin"":0,""expected_score"":3.900228,""expected_delta_v"":1.560091}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,109,1.09,0,signature_policy,0:0,0,0,8,0.502538,8.002513,1.851878,0:0,8.002513,0:0,8.002513,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502538,""expected_score"":8.002513,""expected_delta_v"":1.851878},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.810101,""expected_terminal_margin"":0,""expected_score"":1.810101,""expected_delta_v"":0.724041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.040137,""expected_terminal_margin"":0,""expected_score"":2.040137,""expected_delta_v"":0.816055},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.480056,""expected_terminal_margin"":0,""expected_score"":1.480056,""expected_delta_v"":0.592023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.169281,""expected_terminal_margin"":0,""expected_score"":7.169281,""expected_delta_v"":2.867713},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.520059,""expected_terminal_margin"":0,""expected_score"":1.520059,""expected_delta_v"":0.608023},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419977,""expected_terminal_margin"":0,""expected_score"":7.419977,""expected_delta_v"":2.967991},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.610077,""expected_terminal_margin"":0,""expected_score"":1.610077,""expected_delta_v"":0.644031},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.88023,""expected_terminal_margin"":0,""expected_score"":3.88023,""expected_delta_v"":1.552092}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,110,1.1,0,signature_policy,0:0,0,0,8,0.502504,8.002513,1.851878,0:0,8.002513,0:0,8.002513,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502504,""expected_score"":8.002513,""expected_delta_v"":1.851878},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.810101,""expected_terminal_margin"":0,""expected_score"":1.810101,""expected_delta_v"":0.724041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.030137,""expected_terminal_margin"":0,""expected_score"":2.030137,""expected_delta_v"":0.812055},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.470059,""expected_terminal_margin"":0,""expected_score"":1.470059,""expected_delta_v"":0.588023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.149286,""expected_terminal_margin"":0,""expected_score"":7.149286,""expected_delta_v"":2.859714},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.510061,""expected_terminal_margin"":0,""expected_score"":1.510061,""expected_delta_v"":0.604024},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419977,""expected_terminal_margin"":0,""expected_score"":7.419977,""expected_delta_v"":2.967991},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.610074,""expected_terminal_margin"":0,""expected_score"":1.610074,""expected_delta_v"":0.64403},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.860232,""expected_terminal_margin"":0,""expected_score"":3.860232,""expected_delta_v"":1.544093}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,111,1.11,0,signature_policy,0:0,0,0,8,0.50247,8.002512,1.851878,0:0,8.002512,0:0,8.002512,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.50247,""expected_score"":8.002512,""expected_delta_v"":1.851878},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.800101,""expected_terminal_margin"":0,""expected_score"":1.800101,""expected_delta_v"":0.720041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.020137,""expected_terminal_margin"":0,""expected_score"":2.020137,""expected_delta_v"":0.808055},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.460061,""expected_terminal_margin"":0,""expected_score"":1.460061,""expected_delta_v"":0.584024},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.139288,""expected_terminal_margin"":0,""expected_score"":7.139288,""expected_delta_v"":2.855715},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.500061,""expected_terminal_margin"":0,""expected_score"":1.500061,""expected_delta_v"":0.600024},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.41998,""expected_terminal_margin"":0,""expected_score"":7.41998,""expected_delta_v"":2.967992},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.600077,""expected_terminal_margin"":0,""expected_score"":1.600077,""expected_delta_v"":0.640031},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.850234,""expected_terminal_margin"":0,""expected_score"":3.850234,""expected_delta_v"":1.540094}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,112,1.12,0,signature_policy,0:0,0,0,8,0.502433,8.002512,1.859877,0:0,8.002512,0:0,8.002512,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502433,""expected_score"":8.002512,""expected_delta_v"":1.859877},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.790104,""expected_terminal_margin"":0,""expected_score"":1.790104,""expected_delta_v"":0.716041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.010137,""expected_terminal_margin"":0,""expected_score"":2.010137,""expected_delta_v"":0.804055},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.460059,""expected_terminal_margin"":0,""expected_score"":1.460059,""expected_delta_v"":0.584023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.12929,""expected_terminal_margin"":0,""expected_score"":7.12929,""expected_delta_v"":2.851716},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.500061,""expected_terminal_margin"":0,""expected_score"":1.500061,""expected_delta_v"":0.600024},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.41998,""expected_terminal_margin"":0,""expected_score"":7.41998,""expected_delta_v"":2.967992},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.590077,""expected_terminal_margin"":0,""expected_score"":1.590077,""expected_delta_v"":0.636031},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.830237,""expected_terminal_margin"":0,""expected_score"":3.830237,""expected_delta_v"":1.532095}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,113,1.13,0,signature_policy,0:0,0,0,8,0.502399,8.002512,1.859877,0:0,8.002512,0:0,8.002512,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502399,""expected_score"":8.002512,""expected_delta_v"":1.859877},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.780104,""expected_terminal_margin"":0,""expected_score"":1.780104,""expected_delta_v"":0.712041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":2.000137,""expected_terminal_margin"":0,""expected_score"":2.000137,""expected_delta_v"":0.800055},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.450061,""expected_terminal_margin"":0,""expected_score"":1.450061,""expected_delta_v"":0.580024},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.119293,""expected_terminal_margin"":0,""expected_score"":7.119293,""expected_delta_v"":2.847717},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.490063,""expected_terminal_margin"":0,""expected_score"":1.490063,""expected_delta_v"":0.596025},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.41998,""expected_terminal_margin"":0,""expected_score"":7.41998,""expected_delta_v"":2.967992},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.590077,""expected_terminal_margin"":0,""expected_score"":1.590077,""expected_delta_v"":0.636031},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.810239,""expected_terminal_margin"":0,""expected_score"":3.810239,""expected_delta_v"":1.524096}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,114,1.14,0,signature_policy,0:0,0,0,8,0.502365,8.002512,1.859877,0:0,8.002512,0:0,8.002512,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502365,""expected_score"":8.002512,""expected_delta_v"":1.859877},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.780104,""expected_terminal_margin"":0,""expected_score"":1.780104,""expected_delta_v"":0.712041},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":1.990137,""expected_terminal_margin"":0,""expected_score"":1.990137,""expected_delta_v"":0.796055},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.450059,""expected_terminal_margin"":0,""expected_score"":1.450059,""expected_delta_v"":0.580023},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.119293,""expected_terminal_margin"":0,""expected_score"":7.119293,""expected_delta_v"":2.847717},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.490061,""expected_terminal_margin"":0,""expected_score"":1.490061,""expected_delta_v"":0.596024},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419982,""expected_terminal_margin"":0,""expected_score"":7.419982,""expected_delta_v"":2.967993},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.580077,""expected_terminal_margin"":0,""expected_score"":1.580077,""expected_delta_v"":0.632031},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.790243,""expected_terminal_margin"":0,""expected_score"":3.790243,""expected_delta_v"":1.516097}]"
mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35__near_escape__bayes_floor_particle_mpc__seed_005,mu_1__dt_0p01__r_1p075__v_1p15__thrust_0p4__noise_0p01__gq_0p75__gminr_1p15__gaccel_2p5__gtidal_35,5,near_escape,115,1.15,0,signature_policy,0:0,0,0,8,0.502331,8.002512,1.859877,0:0,8.002512,0:0,8.002512,0.01,false,"[{""index"":0,""kind"":""signature_policy"",""action_key"":""0:0"",""expected_safe_time"":8,""expected_terminal_margin"":0.502331,""expected_score"":8.002512,""expected_delta_v"":1.859877},{""index"":1,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.4:0"",""expected_safe_time"":1.770106,""expected_terminal_margin"":0,""expected_score"":1.770106,""expected_delta_v"":0.708042},{""index"":2,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.4:0"",""expected_safe_time"":1.98014,""expected_terminal_margin"":0,""expected_score"":1.98014,""expected_delta_v"":0.792056},{""index"":3,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:0.4"",""expected_safe_time"":1.440061,""expected_terminal_margin"":0,""expected_score"":1.440061,""expected_delta_v"":0.576024},{""index"":4,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0:-0.4"",""expected_safe_time"":7.109297,""expected_terminal_margin"":0,""expected_score"":7.109297,""expected_delta_v"":2.843719},{""index"":5,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:0.28284271"",""expected_safe_time"":1.480063,""expected_terminal_margin"":0,""expected_score"":1.480063,""expected_delta_v"":0.592025},{""index"":6,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""0.28284271:-0.28284271"",""expected_safe_time"":7.419982,""expected_terminal_margin"":0,""expected_score"":7.419982,""expected_delta_v"":2.967993},{""index"":7,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:0.28284271"",""expected_safe_time"":1.570077,""expected_terminal_margin"":0,""expected_score"":1.570077,""expected_delta_v"":0.628031},{""index"":8,""kind"":""lattice_first_step_then_signature_policy"",""action_key"":""-0.28284271:-0.28284271"",""expected_safe_time"":3.770246,""expected_terminal_margin"":0,""expected_score"":3.770246,""expected_delta_v"":1.508098}]"
