sample_i,sample_j,signature_distance,high_mode_distance,action_i,action_j,action_agree
5,46441,0.037415288399936,0.016558850987303506,1,1,True
5,22567,0.039150973500618046,0.019025767328696742,1,1,True
5,42469,0.03921370479019319,0.01689930094952816,1,1,True
5,46440,0.039801194434246005,0.01972745482939531,1,1,True
5,37822,0.04073446910618585,0.012044805917077425,1,1,True
5,42467,0.04082615373308044,0.012749249202872565,1,0,False
5,29200,0.041066492241813406,0.01587902874848461,1,1,True
5,15259,0.041375189063595164,0.01869044761819177,1,1,True
5,39806,0.04230025775538681,0.019613067016351765,1,1,True
6,42469,0.023887743928293126,0.011800251547689117,1,1,True
6,33174,0.02669304081520915,0.013294742828373927,1,1,True
6,26540,0.027672861588146733,0.012650504640630824,1,1,True
6,39808,0.030154584446104075,0.014754115248057342,1,1,True
6,35835,0.03033060191739536,0.013675717224033887,1,1,True
6,1992,0.03110544074603262,0.015513752106376937,1,1,True
6,4654,0.031338113030967944,0.014644792249688607,1,1,True
6,33175,0.031357764638930044,0.01231781922852349,1,1,True
6,19906,0.033046920447315914,0.012967904144714952,1,1,True
6,1993,0.034487244896434545,0.014231540370498187,1,1,True
6,8626,0.034531510001364375,0.016967962688586538,1,1,True
6,11288,0.034804782843857754,0.014429778031210328,1,1,True
6,35836,0.03535664811150753,0.016793770502814515,1,1,True
6,29202,0.03554374826177821,0.017732256163008067,1,1,True
6,46442,0.036501813966129094,0.016800337151443537,1,1,True
6,42470,0.0381188005929382,0.01640934517951483,1,1,True
6,42468,0.038203059508619824,0.012464961635706123,1,1,True
6,22568,0.03895420534784059,0.019142124381820856,1,1,True
6,29201,0.03934417360500677,0.015993022505916592,1,1,True
6,46441,0.0397216877147,0.019472479017117364,1,1,True
6,44454,0.039826665007820894,0.012834835149982904,1,1,True
6,17922,0.0403926472482596,0.0148953720336425,1,1,True
7,42470,0.023897280230748098,0.011900082547353077,1,1,True
7,4654,0.025696747134374205,0.011751713950431697,1,1,True
7,33175,0.02680956631427471,0.013304448586199185,1,1,True
7,26541,0.02725482791099771,0.01244726303515179,1,1,True
7,35836,0.029655920053579653,0.013884123701500115,1,1,True
7,33176,0.029659722080605157,0.012513747226357026,1,1,True
7,39809,0.030083273624171868,0.014908368299743626,1,1,True
7,4655,0.031071178189598005,0.014563982599562425,1,1,True
