sample_i,sample_j,signature_distance,high_mode_distance,action_i,action_j,action_agree
1229,1225,0.05602723091268252,0.04359684218587581,0,0,True
1229,61025,0.05806883248812604,0.0476761138536718,0,0,True
1445,71839,0.04491363275526491,0.046956146450541074,0,0,True
1445,71838,0.04638353781530326,0.04919132863880382,0,0,True
1445,71840,0.051744418444674284,0.05495369131594267,0,0,True
1445,71837,0.05573161271726666,0.061492785268333364,0,0,True
1445,1448,0.05758995056993298,0.05612855256341381,0,0,True
1448,1449,0.014636873800648665,0.02005070397308147,0,0,True
1448,1450,0.029467095889850952,0.03808991688793337,0,0,True
1448,1451,0.04686454872567275,0.05296040595638398,0,0,True
1448,71842,0.048429834474162624,0.05545432329332198,0,0,True
1448,71841,0.04893459618449662,0.05442586268147732,0,0,True
1448,71843,0.054514632421604384,0.061683525009072974,0,0,True
1448,78943,0.055699495640538804,0.0648018539889944,0,0,True
1448,71840,0.056607520297702094,0.060217932955376766,0,0,True
1448,78944,0.05716007347784512,0.06083927696950335,0,0,True
1448,1445,0.05758995056993298,0.05612855256341381,0,0,True
1449,1448,0.014636873800648665,0.02005070397308147,0,0,True
1449,1450,0.015310755789403982,0.018298456099908125,0,0,True
1449,1451,0.03327107822964121,0.033656597741857364,0,0,True
1449,71842,0.048708592883275385,0.0575716223391062,0,0,True
1449,71843,0.04976079398555402,0.05764243348062284,0,0,True
1449,78944,0.051783420033912946,0.06059966564365655,0,0,True
1449,1452,0.0536508642639727,0.046850009961347534,0,0,True
1449,71841,0.05444713947493707,0.06291944862430443,0,0,True
1449,78943,0.05521930286668181,0.07014166989419678,0,0,True
1449,78945,0.05571555745333739,0.056963179384403796,0,0,True
1449,71844,0.056323140560687567,0.06208550698665279,0,0,True
1450,1449,0.015310755789403982,0.018298456099908125,0,0,True
1450,1448,0.029467095889850952,0.03808991688793337,0,0,True
1450,1452,0.03913266446608882,0.029646292433492802,0,0,True
1450,78945,0.049122413155081986,0.056814560867735876,0,0,True
1450,71843,0.04932857399895161,0.06030791088126536,0,0,True
1450,78944,0.04984214988738541,0.06575361189876837,0,0,True
1450,71844,0.051309715715487904,0.059585015402206155,0,0,True
1450,71842,0.05333459868436265,0.06535668186715182,0,0,True
1450,78946,0.054467394835598315,0.054137900135873,0,0,True
1450,71845,0.05790172054161946,0.06256263582574374,0,0,True
1450,78943,0.05825345785977297,0.07904903936621456,0,0,True
1451,1449,0.03327107822964121,0.033656597741857364,0,0,True
1451,1453,0.04327406399601461,0.03022424532861451,0,0,True
1451,1448,0.04686454872567275,0.05296040595638398,0,0,True
1451,78945,0.0476688921061677,0.06097868840408478,0,0,True
1451,78946,0.0480343945829379,0.05362660526409496,0,0,True
1451,71844,0.051846219336061414,0.06265269012150214,0,0,True
1451,78947,0.05270212751352901,0.052707179082093485,0,0,True
1451,71845,0.05331431195831214,0.06160583985085184,0,0,True
1451,78944,0.05424056198230333,0.07326576495563446,0,0,True
1451,71843,0.05530368789074412,0.0671993040104029,0,0,True
1452,1450,0.03913266446608882,0.029646292433492802,0,0,True
1452,78947,0.04797454247426514,0.051564327757594154,0,0,True
1452,78946,0.0488967206869482,0.05666197658652995,0,0,True
1452,78948,0.0510172613880107,0.05194433628281282,0,0,True
