phase,policyLabel,trialId,controllerFamily,sensorTier,cellId,axis,severity,seed,configHash,terminalOutcome,steps,regimeRetention,terminalAlignment,terminalDistance,pathEfficiency,timeToSuccess,saturationCount,failurePattern
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10010,json_policy,local-probe-field,nominal,nominal,nominal,10010,11501ba3,timeout,200,0,0.64687748,1.4000688,0.9935634,200,30,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10011,json_policy,local-probe-field,nominal,nominal,nominal,10011,22a2ea75,timeout,200,0.05,0.89164726,0.7183878,0.99807218,200,131,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10012,json_policy,local-probe-field,nominal,nominal,nominal,10012,12c2d003,timeout,200,0,0.48232792,1.81137788,0.99956262,200,51,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10013,json_policy,local-probe-field,nominal,nominal,nominal,10013,27248881,timeout,200,0,0.91937754,0.61503083,0.85895088,200,53,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10014,json_policy,local-probe-field,nominal,nominal,nominal,10014,fc55ed83,timeout,200,0,0.6413302,1.41384182,0.99842898,200,8,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10015,json_policy,local-probe-field,nominal,nominal,nominal,10015,cd5e77fd,timeout,200,0.59,0.94808267,0.48980719,0.98008198,200,79,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10016,json_policy,local-probe-field,nominal,nominal,nominal,10016,db202443,timeout,200,0,0.63935943,1.41873119,0.95374471,200,51,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10017,json_policy,local-probe-field,nominal,nominal,nominal,10017,0443cf51,timeout,200,0.06,0.62308548,1.45904834,0.80115218,200,71,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10018,json_policy,local-probe-field,nominal,nominal,nominal,10018,a0ff84e3,timeout,200,0,0.38608734,2.0694474,0.96419934,200,40,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10019,json_policy,local-probe-field,nominal,nominal,nominal,10019,1c7e5525,timeout,200,0.1,0.75671834,1.12001731,0.99714919,200,66,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10020,json_policy,local-probe-field,nominal,nominal,nominal,10020,7b1c4665,timeout,200,0.59,0.97806775,0.31590111,0.9728888,200,84,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10021,json_policy,local-probe-field,nominal,nominal,nominal,10021,47b33467,timeout,200,0,0.86659834,0.80268835,0.99874557,200,39,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10022,json_policy,local-probe-field,nominal,nominal,nominal,10022,51678c55,timeout,200,0,0.35541777,2.15756254,0.98662287,200,37,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10023,json_policy,local-probe-field,nominal,nominal,nominal,10023,8bbcbc6b,timeout,200,0,0.34651128,2.18386803,0.73732795,200,77,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10024,json_policy,local-probe-field,nominal,nominal,nominal,10024,77308fb5,timeout,200,0,0.50316873,1.75804826,0.93275081,200,30,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10025,json_policy,local-probe-field,nominal,nominal,nominal,10025,7cd98fe7,timeout,200,0,0.31780538,2.27121608,0.95152498,200,53,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10026,json_policy,local-probe-field,nominal,nominal,nominal,10026,212e2745,timeout,200,0,0.70467955,1.25501176,0.98587334,200,30,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10027,json_policy,local-probe-field,nominal,nominal,nominal,10027,dec5b8d3,timeout,200,0,0.31485826,2.28042698,0.96142692,200,71,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10028,json_policy,local-probe-field,nominal,nominal,nominal,10028,fe6c59e5,timeout,200,0,0.94199487,0.51855522,0.99096616,200,14,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10029,json_policy,local-probe-field,nominal,nominal,nominal,10029,e40a6b77,timeout,200,0,0.77331467,1.07555174,0.97672251,200,59,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10030,json_policy,local-probe-field,nominal,nominal,nominal,10030,0e343557,timeout,200,0,0.82866024,0.91964817,0.9982821,200,100,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10031,json_policy,local-probe-field,nominal,nominal,nominal,10031,abe0f0b1,timeout,200,0,0.86570612,0.80557062,0.85786135,200,94,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10032,json_policy,local-probe-field,nominal,nominal,nominal,10032,8a7b7f8f,timeout,200,0,0.74006083,1.16387415,0.99617092,200,89,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10033,json_policy,local-probe-field,nominal,nominal,nominal,10033,9b5bb0d5,timeout,200,0.205,0.9420836,0.51814636,0.93462683,200,44,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10034,json_policy,local-probe-field,nominal,nominal,nominal,10034,ff6f0daf,timeout,200,0.13,0.90142639,0.68337108,0.89663261,200,55,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10035,json_policy,local-probe-field,nominal,nominal,nominal,10035,528671c1,timeout,200,0.48,0.98610362,0.25094276,0.98945762,200,104,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10036,json_policy,local-probe-field,nominal,nominal,nominal,10036,1f2f5827,timeout,200,0,0.42680379,1.95740619,0.99968326,200,0,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10037,json_policy,local-probe-field,nominal,nominal,nominal,10037,55e2ba3d,timeout,200,0,0.29991741,2.32789962,0.99861983,200,69,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10038,json_policy,local-probe-field,nominal,nominal,nominal,10038,d591e947,timeout,200,0,0.93688315,0.54165042,0.94625392,200,5,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10039,json_policy,local-probe-field,nominal,nominal,nominal,10039,11f46fd1,timeout,200,0,0.42899766,1.95150381,0.93549633,200,31,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10040,json_policy,local-probe-field,nominal,nominal,nominal,10040,5312f42d,timeout,200,0,0.39128543,2.05485547,0.95459619,200,49,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10041,json_policy,local-probe-field,nominal,nominal,nominal,10041,355207af,timeout,200,0.11,0.93882144,0.53299615,0.77014911,200,70,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10042,json_policy,local-probe-field,nominal,nominal,nominal,10042,570eea6d,timeout,200,0,0.51151914,1.73685526,0.97946912,200,45,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10043,json_policy,local-probe-field,nominal,nominal,nominal,10043,b7f49503,timeout,200,0,0.22627953,2.58590968,0.95222372,200,28,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10044,json_policy,local-probe-field,nominal,nominal,nominal,10044,19745ac5,timeout,200,0,0.81805119,0.95065064,0.9267288,200,16,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10045,json_policy,local-probe-field,nominal,nominal,nominal,10045,88f47127,timeout,200,0.105,0.78415836,1.04601591,0.93093249,200,34,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10046,json_policy,local-probe-field,nominal,nominal,nominal,10046,22e0f4d5,timeout,200,0,0.56379813,1.60585354,0.96546573,200,65,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10047,json_policy,local-probe-field,nominal,nominal,nominal,10047,090f1773,timeout,200,0,0.27751049,2.40177736,0.96199511,200,29,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10048,json_policy,local-probe-field,nominal,nominal,nominal,10048,1faca43d,timeout,200,0,0.49228469,1.78581674,0.97813615,200,54,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10049,json_policy,local-probe-field,nominal,nominal,nominal,10049,113a64af,success,115,0.24347826,0.99387923,0.16621701,0.90549783,115,47,success
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10050,json_policy,local-probe-field,nominal,nominal,nominal,10050,6d422343,timeout,200,0.06,0.89191697,0.71743993,0.95687671,200,97,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10051,json_policy,local-probe-field,nominal,nominal,nominal,10051,f3b559cd,timeout,200,0,0.46796019,1.84856003,0.93889097,200,45,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10052,json_policy,local-probe-field,nominal,nominal,nominal,10052,1f1d956b,timeout,200,0,0.82623824,0.92678181,0.69250261,200,52,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10053,json_policy,local-probe-field,nominal,nominal,nominal,10053,b497e9d1,timeout,200,0,0.57965839,1.5665004,0.97366951,200,20,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10054,json_policy,local-probe-field,nominal,nominal,nominal,10054,f642a4f3,timeout,200,0.44,0.96302803,0.4117371,0.8073073,200,65,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10055,json_policy,local-probe-field,nominal,nominal,nominal,10055,8fab57f5,timeout,200,0.03,0.89240204,0.71573276,0.83420936,200,82,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10056,json_policy,local-probe-field,nominal,nominal,nominal,10056,cb472b4b,timeout,200,0,0.56225224,1.60969599,0.95760119,200,38,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10057,json_policy,local-probe-field,nominal,nominal,nominal,10057,9db500b1,timeout,200,0,0.62466732,1.45513308,0.9350521,200,75,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10058,json_policy,local-probe-field,nominal,nominal,nominal,10058,7e97ebd3,timeout,200,0,0.45625072,1.87915076,0.98747489,200,48,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10059,json_policy,local-probe-field,nominal,nominal,nominal,10059,20f6253d,success,40,0.475,0.99443959,0.15840355,0.98529679,40,19,success
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10060,json_policy,local-probe-field,nominal,nominal,nominal,10060,42e88595,timeout,200,0,0.71519274,1.22817525,0.92306192,200,50,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10061,json_policy,local-probe-field,nominal,nominal,nominal,10061,5c37690f,success,99,0.2020202,0.99784544,0.09851901,0.82428643,99,62,success
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10062,json_policy,local-probe-field,nominal,nominal,nominal,10062,9813facd,timeout,200,0,0.30232576,2.32015642,0.99338629,200,0,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_nominal_seed_10063,json_policy,local-probe-field,nominal,nominal,nominal,10063,8df8ea8b,timeout,200,0,0.80560539,0.98626852,0.87143407,200,74,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10000,json_policy,local-probe-field,geometric-light,geometric,light,10000,e7c0bf2c,timeout,200,0.505,0.94914822,0.48461985,0.98321197,200,107,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10001,json_policy,local-probe-field,geometric-light,geometric,light,10001,378cb85f,timeout,200,0,0.79546833,1.01474582,0.92378646,200,42,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10002,json_policy,local-probe-field,geometric-light,geometric,light,10002,4c9a634c,timeout,200,0,0.53169864,1.68598721,0.93498969,200,54,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10003,json_policy,local-probe-field,geometric-light,geometric,light,10003,58b39d61,timeout,200,0.1,0.91597131,0.62846327,0.99713523,200,102,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10004,json_policy,local-probe-field,geometric-light,geometric,light,10004,c2b92e47,timeout,200,0.35,0.99106799,0.2009344,0.91089684,200,49,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10005,json_policy,local-probe-field,geometric-light,geometric,light,10005,f245b2c8,timeout,200,0.1,0.9109611,0.64780235,0.93765504,200,29,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10006,json_policy,local-probe-field,geometric-light,geometric,light,10006,74d9a760,timeout,200,0,0.77730359,1.06473436,0.99938458,200,75,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10007,json_policy,local-probe-field,geometric-light,geometric,light,10007,4f2604b2,timeout,200,0,0.80056829,1.00047512,0.97675295,200,22,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10008,json_policy,local-probe-field,geometric-light,geometric,light,10008,e56edecd,timeout,200,0,0.4074706,2.0099849,0.78386698,200,52,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10009,json_policy,local-probe-field,geometric-light,geometric,light,10009,55e54d1f,timeout,200,0,0.85219536,0.84836766,0.96742648,200,83,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10010,json_policy,local-probe-field,geometric-light,geometric,light,10010,d4d2ecef,timeout,200,0,0.68577492,1.30285307,0.98963155,200,29,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10011,json_policy,local-probe-field,geometric-light,geometric,light,10011,b59d532e,timeout,200,0,0.87718612,0.76789479,0.99813306,200,132,false-basin-capture
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10012,json_policy,local-probe-field,geometric-light,geometric,light,10012,3fbaa56f,timeout,200,0,0.62027593,1.46600096,0.73629083,200,46,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10013,json_policy,local-probe-field,geometric-light,geometric,light,10013,3b6d5bc6,timeout,200,0,0.90125201,0.68400775,0.86125394,200,51,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10014,json_policy,local-probe-field,geometric-light,geometric,light,10014,c8bb404f,timeout,200,0,0.6365463,1.42570737,0.99839561,200,10,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10015,json_policy,local-probe-field,geometric-light,geometric,light,10015,c01a16a9,timeout,200,0.59,0.95738685,0.44267915,0.98681912,200,79,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10016,json_policy,local-probe-field,geometric-light,geometric,light,10016,0572b05a,timeout,200,0,0.59241302,1.53492034,0.96260215,200,48,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10017,json_policy,local-probe-field,geometric-light,geometric,light,10017,7e5084e8,timeout,200,0.075,0.73830002,1.16847018,0.85004703,200,69,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10018,json_policy,local-probe-field,geometric-light,geometric,light,10018,acbf145a,timeout,200,0,0.52391877,1.70554502,0.95567078,200,57,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10019,json_policy,local-probe-field,geometric-light,geometric,light,10019,2dbdb014,timeout,200,0.1,0.77359192,1.07480162,0.99585328,200,65,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10020,json_policy,local-probe-field,geometric-light,geometric,light,10020,b13b502d,timeout,200,0.59,0.97159343,0.36011151,0.97480202,200,86,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10021,json_policy,local-probe-field,geometric-light,geometric,light,10021,7b2b774b,timeout,200,0,0.85423765,0.84199542,0.99871033,200,39,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10022,json_policy,local-probe-field,geometric-light,geometric,light,10022,59dd2764,timeout,200,0,0.36306732,2.13524039,0.98804071,200,39,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10023,json_policy,local-probe-field,geometric-light,geometric,light,10023,097a39e1,timeout,200,0,0.44662621,1.9045077,0.73765487,200,73,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10024,json_policy,local-probe-field,geometric-light,geometric,light,10024,70f45591,timeout,200,0,0.44781129,1.90137454,0.94013129,200,26,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10025,json_policy,local-probe-field,geometric-light,geometric,light,10025,eb50ce8e,timeout,200,0,0.22338196,2.59709926,0.94282492,200,43,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10026,json_policy,local-probe-field,geometric-light,geometric,light,10026,c5a678e7,timeout,200,0,0.74336463,1.15523101,0.9890487,200,30,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10027,json_policy,local-probe-field,geometric-light,geometric,light,10027,2f7b4314,timeout,200,0,0.32346682,2.25365576,0.96669113,200,73,unclassified
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10028,json_policy,local-probe-field,geometric-light,geometric,light,10028,ab26f44d,timeout,200,0,0.93947953,0.53002983,0.98743372,200,14,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10029,json_policy,local-probe-field,geometric-light,geometric,light,10029,91de5b79,timeout,200,0,0.79553736,1.0145534,0.98405328,200,62,oscillation
phase3-probe-slate,Phase6-scale2-lambda-0.90-scale-2.0,Phase6-scale2-lambda-0.90-scale-2.0_local-probe-field_geometric-light_seed_10030,json_policy,local-probe-field,geometric-light,geometric,light,10030,efc68a9b,timeout,200,0.095,0.85037568,0.85401798,0.99391711,200,100,oscillation
