sample_i,sample_j,signature_distance,high_mode_distance,high_distance_over_delta_h,sample_i_high_norm,sample_j_high_norm
2,20,0.00036701535193908914,0.00014023939918223673,1.4759209316089048,0.0019669958524829692,0.0019380055798409294
2,21,0.00038526149150834083,0.00014791670317601256,1.5567191504319475,0.0019669958524829692,0.001936051828492138
2,22,0.0004032893823757491,0.0001555806908250495,1.6373772241028628,0.0019669958524829692,0.0019340869747353495
2,23,0.00042110003693933347,0.00016323041897982866,1.717885226637051,0.0019669958524829692,0.00193211389487626
2,24,0.00043869446112698187,0.0001708648674645893,1.798232421402952,0.0019669958524829692,0.001930135320460033
2,25,0.00045607365648224685,0.000178482949615318,1.878407372026962,0.0019669958524829692,0.001928153842895939
2,26,0.00047323862210958104,0.00018608352198137208,1.9583980444961886,0.0019669958524829692,0.0019261719179753175
2,27,0.0004901903564851538,0.0001936653932477509,2.038191901059074,0.0019669958524829692,0.0019241918702854555
2,28,0.0005069298591391714,0.00020122733243182472,2.1177759864901944,0.0019669958524829692,0.001922215897521941
2,29,0.0005234581322154611,0.00020876807640518558,2.1971370072524445,0.0019669958524829692,0.0019202460747019744
2,30,0.0005397761819138444,0.00021628633678823255,2.276261404057694,0.0019669958524829692,0.0019182843582810614
2,31,0.0005558850198206682,0.00022378080626215573,2.355135418295971,0.0019669958524829692,0.0019163325901754072
2,32,0.0005717856641326695,0.00023125016434014713,2.4337451527733984,0.0019669958524829692,0.00191439250169223
2,33,0.0005874791407791469,0.00023869308263696045,2.5120766271705954,0.0019669958524829692,0.0019124657173701237
2,34,0.0006029664844472579,0.0002461082296733578,2.590115828606099,0.0019669958524829692,0.0019105537587314682
2,35,0.0006182487395150746,0.00025349427524953545,2.66784875766359,0.0019669958524829692,0.001908658047948793
2,36,0.0006333269608968503,0.00026084989441930274,2.745261470217327,0.0019669958524829692,0.0019067799114268924
2,37,0.0006482022148048112,0.00026817377109460166,2.8223401153671777,0.0019669958524829692,0.0019049205833023704
2,38,0.0006628755794315901,0.00027546460130789915,2.8990709697730015,0.0019669958524829692,0.0019030812088622045
2,39,0.0006773481455572824,0.0002827210961580516,2.975440468657797,0.0019669958524829692,0.0019012628478828194
2,40,0.0006916210170849627,0.0002899419844634294,3.051435233729972,0.0019669958524829692,0.0018994664778910599
2,41,0.00070569531150831,0.0002971260151443971,3.1270420982572684,0.0019669958524829692,0.0018976929973483741
2,42,0.0007195721603148984,0.0003042719593556608,3.2022481295082166,0.0019669958524829692,0.0018959432287594354
2,43,0.0007332527093285284,0.00031137861238751495,3.2770406487614228,0.0019669958524829692,0.0018942179217063563
2,44,0.0007467381189938586,0.00031844479535364945,3.3514072490685436,0.0019669958524829692,0.0018925177558095807
2,45,0.0007600295646064587,0.00032546935668189067,3.425335810943293,0.0019669958524829692,0.0018908433436164785
2,46,0.0007731282364912921,0.0003324511734230614,3.498814516136267,0.0019669958524829692,0.0018891952334186136
2,47,0.0007860353401324914,0.0003393891523920365,3.571831859643752,0.0019669958524829692,0.0018875739119986108
2,48,0.0007987520962571859,0.0003462822311540406,3.6443766600878154,0.0019669958524829692,0.0018859798073074946
2,49,0.0008112797408760319,0.00035312937886828,3.7164380685949334,0.0019669958524829692,0.0018844132910733542
3,16,0.0002696000998721716,0.00010159448530515385,1.0692104235490945,0.0019659295338674567,0.0019456467001715849
3,17,0.00028875015092144494,0.00010933235254081226,1.1506460278494126,0.0019659295338674567,0.0019437691847764072
3,18,0.0003076789315939848,0.00011706011601609386,1.2319752971859825,0.0019659295338674567,0.001941867517773671
3,19,0.00032638746489320204,0.00012477721018691989,1.3131922796055842,0.0019659295338674567,0.0019399452029815732
3,20,0.0003448767583391198,0.0001324829445821725,1.3942897083858734,0.0019659295338674567,0.0019380055798409294
3,21,0.0003631478066672947,0.00014017651810841546,1.475259152582497,0.0019659295338674567,0.001936051828492138
3,22,0.0003812015943603692,0.00014785703226294732,1.5560911560871717,0.0019659295338674567,0.0019340869747353495
3,23,0.0003990390980192255,0.00015552350332610692,1.6367753659431168,0.0019659295338674567,0.00193211389487626
3,24,0.00041666128858055233,0.0001631748736003647,1.7173006506285748,0.0019659295338674567,0.001930135320460033
3,25,0.00043406913338739746,0.00017081002176030078,1.797655208983045,0.0019659295338674567,0.001928153842895939
3,26,0.0004512635981190846,0.0001784277723741366,1.877826670414698,0.0019659295338674567,0.0019261719179753175
3,27,0.0004682456485866806,0.0001860269046540838,1.957802186991637,0.0019659295338674567,0.0019241918702854555
3,28,0.0004850162523999724,0.00019360616048944156,2.0375685179845924,0.0019659295338674567,0.001922215897521941
3,29,0.0005015763805117478,0.00020116425181312503,2.1171121073944437,0.0019659295338674567,0.0019202460747019744
3,30,0.0005179270086449383,0.0002086998673491689,2.1964191549649468,0.0019659295338674567,0.0019182843582810614
3,31,0.000534069118608019,0.00021621167878573325,2.275475681149272,0.0019659295338674567,0.0019163325901754072
3,32,0.0005500036995038664,0.00022369834641524963,2.35426758646857,0.0019659295338674567,0.00191439250169223
3,33,0.0005657317488370718,0.00023115852428059374,2.4327807056718176,0.0019659295338674567,0.0019124657173701237
3,34,0.0005812542735245487,0.00023859086486355797,2.511000857078689,0.0019659295338674567,0.0019105537587314682
3,35,0.0005965722908140809,0.00024599402334942724,2.588913887461213,0.0019659295338674567,0.001908658047948793
3,36,0.0006116868291152893,0.00025336666149912657,2.6665057127954013,0.0019659295338674567,0.0019067799114268924
3,37,0.0006265989287473314,0.00026070745115821603,2.7437623551909476,0.0019659295338674567,0.0019049205833023704
3,38,0.0006413096426074766,0.00026801507742994383,2.8206699762853793,0.0019659295338674567,0.0019030812088622045
3,39,0.0006558200367645395,0.00027528824153764085,2.8972149073687428,0.0019659295338674567,0.0019012628478828194
3,40,0.0006701311909810187,0.00028252566339992787,2.973383676485848,0.0019659295338674567,0.0018994664778910599
3,41,0.0006842441991676031,0.0002897260839405214,3.0491630327453456,0.0019659295338674567,0.0018976929973483741
3,42,0.0006981601697735992,0.0002968882671528471,3.124539968048334,0.0019659295338674567,0.0018959432287594354
3,43,0.0007118802261166678,0.00030401100193820223,3.19950173643372,0.0019659295338674567,0.0018942179217063563
3,44,0.0007254055066551313,0.0003110931037348437,3.274035871223226,0.0019659295338674567,0.0018925177558095807
3,45,0.0007387371652059712,0.00031813341595410705,3.3481302001355315,0.0019659295338674567,0.0018908433436164785
3,46,0.0007518763711115364,0.0003251308112384816,3.421772858526626,0.0019659295338674567,0.0018891952334186136
3,47,0.0007648243093578125,0.0003320841925554724,3.494952300901939,0.0019659295338674567,0.0018875739119986108
3,48,0.0007775821806470266,0.0003389924941400625,3.5676573108350893,0.0019659295338674567,0.0018859798073074946
3,49,0.000790151201427228,0.0003458546822976442,3.6398770094181705,0.0019659295338674567,0.0018844132910733542
4,17,0.0002667575569539988,0.00010153187866644839,1.0685515327590462,0.001964769619179217,0.0019437691847764072
4,18,0.00028570632579255574,0.000109273251773638,1.1500240338886905,0.001964769619179217,0.001941867517773671
4,19,0.0003044359547794461,0.0001170043717394059,1.2313886279242707,0.001964769619179217,0.0019399452029815732
4,20,0.00032294741352138946,0.00012472449792666848,1.3126375201819762,0.001964769619179217,0.0019380055798409294
4,21,0.00034124165968107707,0.0001324327826599852,1.3937617894746568,0.001964769619179217,0.001936051828492138
4,22,0.0003593196414940149,0.0001401282842313397,1.474751524988512,0.001964769619179217,0.0019340869747353495
4,23,0.00037718230012475783,0.00014780997889185315,1.55559595248743,0.001964769619179217,0.00193211389487626
4,24,0.0003948305718693981,0.000155476771897644,1.6362835505628839,0.001964769619179217,0.001930135320460033
4,25,0.00041226539021093305,0.00016312750767441688,1.7168021576090735,0.001964769619179217,0.001928153842895939
4,26,0.00042948768773393164,0.00017076097916176504,1.7971390701651275,0.001964769619179217,0.0019261719179753175
4,27,0.0004464983979047306,0.00017837593639462545,1.8772811332288781,0.001964769619179217,0.0019241918702854555
4,28,0.00046329845672315366,0.00018597109437587918,1.9572148231104352,0.001964769619179217,0.001922215897521941
4,29,0.00047988880425158236,0.000193545140290745,2.0369263233586,0.001964769619179217,0.0019202460747019744
4,30,0.0004962703860269691,0.0002010967401103991,2.1164015942593135,0.001964769619179217,0.0019182843582810614
4,31,0.0005124441543612103,0.0002086245446291759,2.1956264363729416,0.001964769619179217,0.0019163325901754072
4,32,0.0005284110695351104,0.00021612719497676614,2.274586548546282,0.001964769619179217,0.00191439250169223
4,33,0.0005441721008909524,0.00022360332764404287,2.353267580805842,0.001964769619179217,0.0019124657173701237
4,34,0.0005597282278285337,0.00023105157905850402,2.4316551825111494,0.001964769619179217,0.0019105537587314682
4,35,0.0005750804407093344,0.0002384705897428325,2.5097350461206727,0.001964769619179217,0.001908658047948793
4,36,0.0005902297416733058,0.00024585900808772745,2.587492946898209,0.001964769619179217,0.0019067799114268924
4,37,0.0006051771453726114,0.0002532154937679617,2.6649147788644867,0.001964769619179217,0.0019049205833023704
4,38,0.0006199236796264737,0.0002605387208285536,2.74198658727695,0.001964769619179217,0.0019030812088622045
4,39,0.0006344703860011154,0.00026782738046601475,2.8186945979004334,0.001964769619179217,0.0019012628478828194
4,40,0.0006488183203186602,0.00027508018352783077,2.8950252433124346,0.001964769619179217,0.0018994664778910599
4,41,0.0006629685530986488,0.0002822958627516505,2.970965186469008,0.001964769619179217,0.0018976929973483741
4,42,0.0006769221699357451,0.0002894731747640942,3.04650134174081,0.001964769619179217,0.0018959432287594354
4,43,0.0006906802718170109,0.00029661090185763257,3.121620893613503,0.001964769619179217,0.0018942179217063563
4,44,0.0007042439753820259,0.0003037078535626358,3.19631131323246,0.001964769619179217,0.0018925177558095807
4,45,0.0007176144131289682,0.0003107628680304304,3.2705603729584705,0.001964769619179217,0.0018908433436164785
4,46,0.0007307927335696782,0.000317774813242038,3.344356159088859,0.001964769619179217,0.0018891952334186136
4,47,0.0007437801013365646,0.0003247425880561832,3.4176870828870327,0.001964769619179217,0.0018875739119986108
4,48,0.0007565776972441151,0.0003316651231091571,3.4905418900529113,0.001964769619179217,0.0018859798073074946
4,49,0.0007691867183076621,0.0003385413815781886,3.562909668756873,0.001964769619179217,0.0018844132910733542
5,18,0.00026394550083111613,0.00010148586431630318,1.0680672641232014,0.00196352251411475,0.001941867517773671
5,19,0.0002826945431041392,0.00010922952327543181,1.1495638222349993,0.00196352251411475,0.0019399452029815732
5,20,0.0003012264916724068,0.00011696257087161656,1.2309487032234416,0.00196352251411475,0.0019380055798409294
5,21,0.00031954226750740417,0.00012468411350256264,1.3122125025535754,0.00196352251411475,0.001936051828492138
5,22,0.00033764278296893787,0.00013239316684314137,1.3933448608965002,0.00196352251411475,0.0019340869747353495
5,23,0.0003555289441464907,0.00014008866763846442,1.4743345882431709,0.00196352251411475,0.00193211389487626
5,24,0.00037320165304668377,0.00014776948455884082,1.5551697781451772,0.00196352251411475,0.001930135320460033
5,25,0.00039066180963352043,0.00015543442818159207,1.6358379127663194,0.00196352251411475,0.001928153842895939
5,26,0.0004079103137278754,0.00016308226016094711,1.7163259593892957,0.00196352251411475,0.0019261719179753175
5,27,0.00042494806677249934,0.00017071170164356637,1.7966204589831682,0.00196352251411475,0.0019241918702854555
5,28,0.00044177597346856833,0.00017832144098369146,1.8767076073998805,0.00196352251411475,0.001922215897521941
5,29,0.0004583949432896416,0.0001859101408084867,1.9565733297320025,0.00196352251411475,0.0019202460747019744
5,30,0.00047480589187864366,0.00019347644448085497,2.0362033483293165,0.00196352251411475,0.0019182843582810614
5,31,0.0004910097423333212,0.0002010189820038769,2.1155832449388825,0.00196352251411475,0.0019163325901754072
5,32,0.0005070074263854235,0.00020853637540804476,2.194698517401883,0.00196352251411475,0.00191439250169223
5,33,0.0005227998854786479,0.00021602724365964258,2.2735346313108633,0.00196352251411475,0.0019124657173701237
5,34,0.0005383880717502257,0.00022349020712596218,2.3520770670029925,0.00196352251411475,0.0019105537587314682
5,35,0.0005537729489208329,0.0002309238916305406,2.4303113622385766,0.00196352251411475,0.001908658047948793
5,36,0.0005689554930973284,0.00023832693212925109,2.5082231508893313,0.00196352251411475,0.0019067799114268924
5,37,0.0005839366934926668,0.00024569797603587383,2.5857981979376703,0.00196352251411475,0.0019049205833023704
5,38,0.0005987175530671454,0.00025303568622371054,2.6630224310665858,0.00196352251411475,0.0019030812088622045
5,39,0.0006132990890949896,0.00026033874372788157,2.739881969099424,0.00196352251411475,0.0019012628478828194
5,40,0.0006276823336601457,0.00026760585017114623,2.8163631475299344,0.00196352251411475,0.0018994664778910599
5,41,0.0006418683340849459,0.0002748357299344168,2.892452541365403,0.00196352251411475,0.0018976929973483741
5,42,0.0006558581532952232,0.00028202713209157787,2.968136985489261,0.00196352251411475,0.0018959432287594354
