i,dEdt,g,R
136,-0.020649195655136007,0.014017430784993509,-0.034666626440129515
137,-0.020786804980015994,0.014370597487568536,-0.03515740246758453
138,-0.020332475220306248,0.01643575870525507,-0.03676823392556132
139,-0.020594414972872288,0.017501183149493546,-0.038095598122365834
140,-0.02135045960607885,0.016994343633557958,-0.03834480323963681
141,-0.02143088649061494,0.01639275627407423,-0.03782364276468917
142,-0.019797917487697506,0.01770886015469148,-0.03750677764238899
143,-0.01622290240285637,0.021986467664222457,-0.03820937006707883
144,-0.011355943152887845,0.02874681323911289,-0.040102756392000734
145,-0.006269836197125386,0.036471207236598115,-0.0427410434337235
146,-0.0017631795820174032,0.043586916874464726,-0.04535009645648213
147,0.0020700368957700527,0.049244940091395045,-0.04717490319562499
148,0.005641779418133416,0.053445381906861114,-0.0478036024887277
149,0.009226579333692336,0.05656736248690615,-0.047340783153213814
150,0.01249885047387709,0.05880667319469875,-0.04630782272082166
151,0.014765295721442029,0.06008542258190231,-0.04532012686046028
152,0.015721193238871653,0.06049181331981371,-0.044770620080942056
153,0.015896014367218922,0.060660833255835184,-0.04476481888861626
154,0.016238353568087435,0.06151960196961185,-0.045281248401524414
155,0.017302794640623773,0.06356549426039203,-0.046262699619768255
156,0.018870048345834278,0.06640249835637094,-0.04753245001053666
157,0.02023089386895051,0.0689616358128947,-0.048730741943944195
158,0.020723626348160606,0.07012217935156191,-0.049398553003401305
159,0.019988269904172927,0.06915568371083129,-0.049167413806658365
160,0.01777244966328248,0.06573838427214398,-0.047965934608861505
161,0.01368592239746777,0.05979306562548397,-0.0461071432280162
162,0.007417354886065132,0.05158280566412429,-0.04416545077805916
163,-0.0005536446945180531,0.042119205670237296,-0.04267285036475535
164,-0.008257909653528538,0.03345808068807208,-0.04171599034160062
165,-0.012476426959345255,0.028328553509775686,-0.04080498046912094
166,-0.010662524239280616,0.028860049400647958,-0.039522573639928574
167,-0.0034853934692319344,0.03484466690278549,-0.03833006037201742
168,0.004621231233625185,0.04288372575436968,-0.0382624945207445
169,0.00818120949814901,0.047844375541692255,-0.039663166043543245
170,0.004794688667504314,0.0460660710237704,-0.04127138235626609
171,-0.0033993171530761757,0.03774121638480206,-0.041140533537878235
172,-0.012157336974166905,0.026673695828905275,-0.03883103280307218
173,-0.018242001250389946,0.017763391552355935,-0.03600539280274588
174,-0.020724456438261527,0.013913636084778707,-0.03463809252304023
175,-0.020750007498321406,0.014504115691751697,-0.0352541231900731
176,-0.020321070742907614,0.016569143170109137,-0.03689021391301675
177,-0.02064423004887567,0.01750873258245791,-0.03815296263133358
178,-0.02139488257613138,0.01692801584040816,-0.03832289841653954
179,-0.021377982920504076,0.016402957503586318,-0.037780940424090394
180,-0.019599261768102116,0.01791802403414105,-0.037517285802243165
181,-0.015899051492192662,0.022410616330777938,-0.0383096678229706
182,-0.010979015176926982,0.029299467927955354,-0.040278483104882336
183,-0.005915530690309909,0.0370271321173294,-0.04294266280763931
184,-0.001463780738286409,0.04405379053512981,-0.04551757127341622
185,0.00233389167158575,0.04959704902463392,-0.04726315735304817
186,0.0059031677529923915,0.05370543920136358,-0.04780227144837119
187,0.009483903187136301,0.0567607295253707,-0.0472768263382344
188,0.01270630756518825,0.058933878676030484,-0.04622757111084223
189,0.014877949856255027,0.060140413177431885,-0.04526246332117686
190,0.0157493781877902,0.06050115608383468,-0.04475177789604448
191,0.015904570663172413,0.060689852569992146,-0.044785281906819734
192,0.016289799420388752,0.06162811544635179,-0.04533831602596304
193,0.01740727351303522,0.06375625035397442,-0.0463489768409392
194,0.018985885854148947,0.06661361083861751,-0.047627724984468565
195,0.020302365400844916,0.06910535284132727,-0.04880298744048235
196,0.020714318075620325,0.07012944420150766,-0.04941512612588733
197,0.019880280675224363,0.06899120224769104,-0.04911092157246667
198,0.017542851152038276,0.06538930354722307,-0.04784645239518479
199,0.013302883117161608,0.059263420811784207,-0.0459605376946226
