beta,config_idx,W11_r1,W11_r2,W11_r3,W11_r4,W11_r5,W12_r1,W12_r2,W12_r3,W12_r4,W12_r5,W13_r1,W13_r2,W13_r3,W13_r4,W13_r5,W22_r1,W22_r2,W22_r3,W22_r4,W22_r5
2.8,0,0.001070890965,-0.000012886133,0.00004478546,0.000359903276,-0.000018207436,0.005927053887,0.000155968243,0.00035237282,0.000486312605,-0.000459936522,0.009405291767,0.001020522355,-0.000787955526,0.001503657867,-0.000057533806,0.006004884634,0.00140773414,0.000641915131,-0.001726349104,-0.00101112705
2.8,1,0.00239811306,0.000395829768,-0.000468113159,-0.000038617239,-0.000107372509,0.006436501066,0.001169504385,-0.001068493368,0.001157053567,0.00061918258,0.009173655634,0.000811549236,-0.000623713005,0.002041165159,0.000615392932,0.00777560343,0.001718861894,-0.000309008691,0.000478401281,0.000886437986
2.8,2,0.001771513941,-0.00005070575,0.000260798003,-0.000363518581,-0.000206370895,0.005388441746,0.001180322205,0.00049803403,-0.000168333026,0.000193207406,0.008771869605,0.001309452722,0.001771397679,0.001126698966,0.000582488036,0.006046382347,0.000692093459,0.000466636531,-0.000852066695,-0.00077060577
2.8,3,0.00157862094,0.000089339665,0.00036487103,-0.00050868714,0.000081050888,0.004769440098,0.000897070808,0.000257424764,-0.000021342358,-0.000308718838,0.008337606802,0.000945889251,0.000627967462,0.000966828731,0.000298441048,0.005232092967,0.000026042754,-0.000871476183,-0.000009166149,-0.000086635612
2.8,4,0.001883747309,0.000062501173,-0.000011325934,0.000473705427,-0.000327947007,0.005550401238,0.000407378998,-0.000755369933,0.000288169953,-0.000187841876,0.007074626124,-0.000018971239,0.000765400213,0.001308785006,-0.000268671639,0.005327774097,-0.000512219653,-0.001853193844,0.001212554742,-0.000774241973
2.8,5,0.001908836901,0.000116823801,0.000537239431,0.00031077423,-0.000079292605,0.00575015047,0.002159494013,0.001408816406,-0.000752494516,0.000598424186,0.010282084509,0.002313203502,0.001252674565,0.000588337451,0.001232327863,0.007256179906,0.00283402903,0.000684238067,-0.001120354832,0.000954220827
2.8,6,0.001475517353,0.000596987568,0.000561458999,0.001178020215,-0.000154199194,0.007103137233,0.001510012487,0.001896416861,0.000847150316,0.000767232089,0.00985583961,0.001260447931,0.000933299254,0.001780936795,0.001175003963,0.007183963146,0.001230509851,-0.000520221648,0.001630283267,0.0009428064
2.8,7,0.001169727651,-0.000321779852,0.000239577175,-0.00046957741,-0.000133264877,0.003298988427,0.000535056367,0.000240434829,-0.000147662796,-0.000207149646,0.006951971712,0.000161628763,0.001306708286,0.000852317813,-0.000497322138,0.008046181968,0.001331797953,0.000205505523,0.000980768894,-0.000318517967
2.8,8,0.00145719725,0.000109948658,0.000732732276,-0.000109967712,-0.000346709032,0.005676957364,0.001305598967,0.000429436505,0.000101721809,-0.000163229455,0.00869373426,0.001557136046,0.002232188385,0.001679043969,-0.000814561948,0.005786896869,0.002408364815,-0.000667390939,0.000261049047,0.000374718219
2.8,9,0.002133172716,0.000514283302,-0.000293266409,-0.000273345413,-0.000225270963,0.006397996443,0.001309615555,0.000669537452,0.000135093818,0.000217799833,0.007783079767,0.000846193263,0.000371037882,0.00181710459,0.000189089135,0.008057606565,0.002246971564,0.000135190028,0.000556543966,-0.000202959808
2.8,10,0.000691567532,-0.000048384329,-0.000472120568,0.000777409199,0.000277130085,0.005312491857,0.000804895745,-0.001158166424,0.000777293759,0.000070602525,0.007066922577,-0.000886549391,-0.000100938027,0.00255427324,-0.000187148497,0.005963168926,0.000701620881,0.000912174771,0.000229083097,0.000770400296
2.8,11,0.001317369662,0.000697039057,-0.0000111259,0.000396520582,-0.000115337734,0.00609297191,0.001292699406,-0.001126944816,0.000515160911,-0.00019420178,0.009449419393,0.001549155252,-0.002193650887,0.001710435963,0.00032970976,0.005787297379,0.001518255486,0.000348227392,0.00306291661,0.000315694692
2.8,12,0.00136291628,0.000504177051,0.000244059541,-0.000624786102,-0.000059402753,0.004990813377,0.000480126147,-0.00019191173,-0.000198401995,-0.001026791043,0.007797692769,0.001424634112,0.000766788049,0.001625467766,-0.000116563061,0.004417631598,-0.001521526829,-0.000375325788,0.001095896279,-0.000488321727
2.8,13,0.001277586267,0.000037885096,-0.000733255619,-0.000055483219,-0.000005277335,0.003848560429,0.000460290178,-0.00000635305,-0.000156683864,0.000065989132,0.007666975327,0.000343874652,0.001532307149,0.000224539298,-0.000793067768,0.006134906556,0.002395632662,0.001319113375,0.000407863574,-0.000394834291
2.8,14,0.000905621857,0.000283483373,-0.000264616375,0.000725403401,0.00014768296,0.005600293619,0.001057441846,0.00110745454,0.001594619935,0.000162859689,0.009586694344,0.000878710985,0.000082415494,0.003329733697,-0.00020696432,0.005321476682,0.000431366871,-0.00010203619,0.000549359497,0.000692844255
2.8,15,0.001240198377,0.000348393618,-0.000311780173,0.000833029028,0.000179192349,0.006008218988,0.001287363653,0.001343749179,0.001091786386,0.000772560021,0.008041504288,0.001456099786,0.001998650931,0.002709030415,0.001786105085,0.008757396099,0.0013193937,-0.000602521664,0.00138511742,0.000504332077
2.8,16,0.001992174714,0.000402758419,-0.000004428604,0.000539637506,0.000110839787,0.005503311379,0.0007987123,0.001727081181,0.000524194127,0.000328241207,0.007480053728,0.000539271418,0.001437486951,0.001132116805,-0.000207469321,0.005331111015,0.00207365391,0.001316168621,0.000902705717,0.000238046144
2.8,17,0.003108935201,0.000668059303,0.000505823335,-0.000153167077,0.000323456754,0.005850979815,0.001241007224,0.000050273805,-0.000776620554,0.000425934008,0.007391987751,0.000030203707,-0.000821724597,0.001178567398,0.000296188984,0.006017619046,0.000575694294,-0.001700531472,0.000603936739,-0.000400181996
2.8,18,0.000749072637,0.00033397673,-0.000332503559,0.000600095037,0.000071280106,0.005613531379,0.00102313378,-0.000949239805,0.000834319365,0.000139111618,0.00808312661,0.000248793483,-0.000302828143,0.002080986081,-0.000517486155,0.00771927965,0.001981010563,0.001206083251,0.000712401641,-0.000441958664
2.8,19,0.000716221985,0.000160741225,0.000214565549,-0.00058373081,-0.00017975989,0.003520953979,-0.00004296228,0.000172305597,0.000320246207,0.000088604129,0.006201798861,-0.000387639975,-0.000469516537,-0.000426315712,0.000059088866,0.005028853743,-0.000216644273,0.000397112478,0.000352308232,0.000424661491
2.8,20,0.002555312798,0.000724202642,0.000691226787,-0.000485242458,0.000537140888,0.006765827002,0.001859148109,0.002732313487,0.00096875491,0.001532296643,0.009973033766,0.002499012678,0.00225379721,0.00174331184,0.001450020201,0.006952935413,0.002618941976,0.002224288946,0.002522327678,0.001142783435
2.8,21,0.000852842797,0.000102637986,0.000545349452,0.000061797363,0.000250806264,0.006078432384,0.001198439784,0.000694538502,0.00144675089,0.000606181937,0.008224839785,0.001199296038,-0.000610754367,0.002663047366,0.000528492124,0.004872655312,0.000872342692,-0.000505403684,0.00047988084,-0.000950222465
2.8,22,0.00156530422,0.000541838775,0.00054223847,-0.00024624163,0.000122888156,0.00531917165,0.001277896325,0.000712181518,-0.000544962206,0.000343878199,0.008286185588,0.001112637241,0.000610207708,0.003429985158,0.000169735949,0.006360480177,0.000925233865,-0.000563715032,-0.000204930985,-0.000119868225
2.8,23,0.000963125482,0.000099312129,0.000490009534,0.000610293077,-0.000062474691,0.004166590244,0.000637521451,-0.000565494836,0.000801679117,-0.00002098955,0.005716781106,-0.001045604123,-0.002137268715,0.000992150825,0.000294531828,0.005778503512,-0.000630775793,-0.00063540003,0.001186128245,-0.00043024055
2.8,24,0.000707571228,0.000549318566,-0.00000583912,0.000718220028,-0.000108199943,0.005984817389,0.000498111173,0.000777680691,-0.000500914835,-0.000312532633,0.007477615048,0.00074384449,0.001116872086,-0.000425390827,-0.001211166249,0.003907331883,0.000321570633,-0.000229706419,0.000517333461,-0.000207272706
2.8,25,0.001332022764,0.000125978107,-0.000598420012,-0.000058622317,0.000402418343,0.004638153139,0.00108876021,0.000794353957,0.000436922107,0.000388702675,0.00851151554,0.00037068718,0.000999732788,0.000827310521,0.000178089928,0.005844317545,0.001221099409,0.000275555392,-0.001535245063,-0.000643826003
